"","Id","When","Type","Alberta","ModifiedDate"
"211",75460,"11/1/2012 12:00:00 AM","Conventional Oil",2810820.2,"8/21/2020 1:23:15 PM"
"212",75461,"11/1/2012 12:00:00 AM","Natural Gas",8290892300,"8/21/2020 1:23:15 PM"
"213",75462,"11/1/2012 12:00:00 AM","Non-Conventional Oil",8820338.2,"8/21/2020 1:23:15 PM"
"214",75463,"12/1/2012 12:00:00 AM","Conventional Oil",2951518.5,"8/21/2020 1:23:15 PM"
"215",75464,"12/1/2012 12:00:00 AM","Non-Conventional Oil",9902794.6,"8/21/2020 1:23:15 PM"
"216",75465,"12/1/2012 12:00:00 AM","Natural Gas",8410643500,"8/21/2020 1:23:15 PM"
"217",75466,"1/1/2013 12:00:00 AM","Natural Gas",8740099100,"8/21/2020 1:23:15 PM"
"218",75467,"1/1/2013 12:00:00 AM","Conventional Oil",2915192,"8/21/2020 1:23:15 PM"
"219",75468,"1/1/2013 12:00:00 AM","Non-Conventional Oil",9550096,"8/21/2020 1:23:15 PM"
"220",75469,"2/1/2013 12:00:00 AM","Natural Gas",7962578700,"8/21/2020 1:23:15 PM"
"221",75470,"2/1/2013 12:00:00 AM","Conventional Oil",2715962.5,"8/21/2020 1:23:15 PM"
"222",75471,"2/1/2013 12:00:00 AM","Non-Conventional Oil",8597166.4,"8/21/2020 1:23:15 PM"
"223",75472,"3/1/2013 12:00:00 AM","Non-Conventional Oil",9670964.1,"8/21/2020 1:23:15 PM"
"224",75473,"3/1/2013 12:00:00 AM","Natural Gas",8526284300,"8/21/2020 1:23:15 PM"
"225",75474,"3/1/2013 12:00:00 AM","Conventional Oil",3020869.1,"8/21/2020 1:23:15 PM"
"226",75475,"4/1/2013 12:00:00 AM","Conventional Oil",2922439.8,"8/21/2020 1:23:15 PM"
"227",75476,"4/1/2013 12:00:00 AM","Non-Conventional Oil",8664912.2,"8/21/2020 1:23:15 PM"
"228",75477,"4/1/2013 12:00:00 AM","Natural Gas",8364788000,"8/21/2020 1:23:15 PM"
"229",75478,"5/1/2013 12:00:00 AM","Natural Gas",8526197000,"8/21/2020 1:23:15 PM"
"230",75479,"5/1/2013 12:00:00 AM","Non-Conventional Oil",7983656.4,"8/21/2020 1:23:15 PM"
"231",75480,"5/1/2013 12:00:00 AM","Conventional Oil",2955266.7,"8/21/2020 1:23:15 PM"
"232",75481,"6/1/2013 12:00:00 AM","Non-Conventional Oil",8635533.2,"8/21/2020 1:23:15 PM"
"233",75482,"6/1/2013 12:00:00 AM","Natural Gas",8083923000,"8/21/2020 1:23:15 PM"
"234",75483,"6/1/2013 12:00:00 AM","Conventional Oil",2790362.2,"8/21/2020 1:23:15 PM"
"235",75484,"7/1/2013 12:00:00 AM","Conventional Oil",2866765.6,"8/21/2020 1:23:15 PM"
"236",75485,"7/1/2013 12:00:00 AM","Non-Conventional Oil",9463548.1,"8/21/2020 1:23:15 PM"
"237",75486,"7/1/2013 12:00:00 AM","Natural Gas",8421280600,"8/21/2020 1:23:15 PM"
"238",75487,"8/1/2013 12:00:00 AM","Conventional Oil",2904370.2,"8/21/2020 1:23:15 PM"
"239",75488,"8/1/2013 12:00:00 AM","Natural Gas",8435552800,"8/21/2020 1:23:15 PM"
"240",75489,"8/1/2013 12:00:00 AM","Non-Conventional Oil",10341161.7,"8/21/2020 1:23:15 PM"
"241",75490,"9/1/2013 12:00:00 AM","Natural Gas",7980098100,"8/21/2020 1:23:15 PM"
"242",75491,"9/1/2013 12:00:00 AM","Conventional Oil",2790922.6,"8/21/2020 1:23:15 PM"
"243",75492,"9/1/2013 12:00:00 AM","Non-Conventional Oil",9431723.4,"8/21/2020 1:23:15 PM"
"244",75493,"10/1/2013 12:00:00 AM","Non-Conventional Oil",9978262.6,"8/21/2020 1:23:15 PM"
"245",75494,"10/1/2013 12:00:00 AM","Natural Gas",8453306300,"8/21/2020 1:23:15 PM"
"246",75495,"10/1/2013 12:00:00 AM","Conventional Oil",2944608.3,"8/21/2020 1:23:15 PM"
"247",75496,"11/1/2013 12:00:00 AM","Natural Gas",8178584100,"8/21/2020 1:23:15 PM"
"248",75497,"11/1/2013 12:00:00 AM","Non-Conventional Oil",10082113.1,"8/21/2020 1:23:15 PM"
"249",75498,"11/1/2013 12:00:00 AM","Conventional Oil",2876720.9,"8/21/2020 1:23:15 PM"
"250",75499,"12/1/2013 12:00:00 AM","Natural Gas",8461676700,"8/21/2020 1:23:15 PM"
"251",75500,"12/1/2013 12:00:00 AM","Conventional Oil",3013396.9,"8/21/2020 1:23:15 PM"
"252",75501,"12/1/2013 12:00:00 AM","Non-Conventional Oil",10607783.3,"8/21/2020 1:23:15 PM"
"253",75502,"1/1/2014 12:00:00 AM","Natural Gas",8572787800,"8/21/2020 1:23:15 PM"
"254",75503,"1/1/2014 12:00:00 AM","Non-Conventional Oil",10446214.4,"8/21/2020 1:23:15 PM"
"255",75504,"1/1/2014 12:00:00 AM","Conventional Oil",2994975.3,"8/21/2020 1:23:15 PM"
"256",75505,"2/1/2014 12:00:00 AM","Non-Conventional Oil",9331343.8,"8/21/2020 1:23:15 PM"
"257",75506,"2/1/2014 12:00:00 AM","Natural Gas",7660218400,"8/21/2020 1:23:15 PM"
"258",75507,"2/1/2014 12:00:00 AM","Conventional Oil",2727232.9,"8/21/2020 1:23:15 PM"
"259",75508,"3/1/2014 12:00:00 AM","Non-Conventional Oil",10693056.1,"8/21/2020 1:23:15 PM"
"260",75509,"3/1/2014 12:00:00 AM","Conventional Oil",3112810.9,"8/21/2020 1:23:15 PM"
"261",75510,"3/1/2014 12:00:00 AM","Natural Gas",8588898900,"8/21/2020 1:23:15 PM"
"262",75511,"4/1/2014 12:00:00 AM","Non-Conventional Oil",9891522.6,"8/21/2020 1:23:15 PM"
"263",75512,"4/1/2014 12:00:00 AM","Conventional Oil",3029087.6,"8/21/2020 1:23:15 PM"
"264",75513,"4/1/2014 12:00:00 AM","Natural Gas",8512610886,"8/21/2020 1:23:15 PM"
"265",75514,"5/1/2014 12:00:00 AM","Non-Conventional Oil",9961027.9,"8/21/2020 1:23:15 PM"
"266",75515,"5/1/2014 12:00:00 AM","Conventional Oil",3001481.2,"8/21/2020 1:23:15 PM"
"267",75516,"5/1/2014 12:00:00 AM","Natural Gas",8545923100,"8/21/2020 1:23:15 PM"
"268",75517,"6/1/2014 12:00:00 AM","Conventional Oil",2877738.5,"8/21/2020 1:23:15 PM"
"269",75518,"6/1/2014 12:00:00 AM","Natural Gas",8047224700,"8/21/2020 1:23:15 PM"
"270",75519,"6/1/2014 12:00:00 AM","Non-Conventional Oil",10180281.5,"8/21/2020 1:23:15 PM"
"271",75520,"7/1/2014 12:00:00 AM","Non-Conventional Oil",10735825.9,"8/21/2020 1:23:15 PM"
"272",75521,"7/1/2014 12:00:00 AM","Conventional Oil",2977729.8,"8/21/2020 1:23:15 PM"
"273",75522,"7/1/2014 12:00:00 AM","Natural Gas",8692806300,"8/21/2020 1:23:15 PM"
"274",75523,"8/1/2014 12:00:00 AM","Conventional Oil",3017995.3,"8/21/2020 1:23:15 PM"
"275",75524,"8/1/2014 12:00:00 AM","Non-Conventional Oil",10745034.3,"8/21/2020 1:23:15 PM"
"276",75525,"8/1/2014 12:00:00 AM","Natural Gas",8776658000,"8/21/2020 1:23:15 PM"
"277",75526,"9/1/2014 12:00:00 AM","Natural Gas",8184310800,"8/21/2020 1:23:15 PM"
"278",75527,"9/1/2014 12:00:00 AM","Non-Conventional Oil",10366186.3,"8/21/2020 1:23:15 PM"
"279",75528,"9/1/2014 12:00:00 AM","Conventional Oil",2880356.2,"8/21/2020 1:23:15 PM"
"280",75529,"10/1/2014 12:00:00 AM","Conventional Oil",3024697.1,"8/21/2020 1:23:15 PM"
"281",75530,"10/1/2014 12:00:00 AM","Non-Conventional Oil",11343763.9,"8/21/2020 1:23:15 PM"
"282",75531,"10/1/2014 12:00:00 AM","Natural Gas",9000472000,"8/21/2020 1:23:15 PM"
"283",75532,"11/1/2014 12:00:00 AM","Non-Conventional Oil",10648232.8,"8/21/2020 1:23:15 PM"
"284",75533,"11/1/2014 12:00:00 AM","Conventional Oil",2890350.8,"8/21/2020 1:23:15 PM"
"285",75534,"11/1/2014 12:00:00 AM","Natural Gas",8653529300,"8/21/2020 1:23:15 PM"
"286",75535,"12/1/2014 12:00:00 AM","Natural Gas",9153477100,"8/21/2020 1:23:15 PM"
"287",75536,"12/1/2014 12:00:00 AM","Non-Conventional Oil",11336684.6,"8/21/2020 1:23:15 PM"
"288",75537,"12/1/2014 12:00:00 AM","Conventional Oil",3045358.7,"8/21/2020 1:23:15 PM"
"289",75538,"1/1/2015 12:00:00 AM","Non-Conventional Oil",11628537.9,"8/21/2020 1:23:15 PM"
"290",75539,"1/1/2015 12:00:00 AM","Conventional Oil",2982698.3,"8/21/2020 1:23:15 PM"
"291",75540,"1/1/2015 12:00:00 AM","Natural Gas",9016730800,"8/21/2020 1:23:15 PM"
"292",75541,"2/1/2015 12:00:00 AM","Non-Conventional Oil",11011262,"8/21/2020 1:23:15 PM"
"293",75542,"2/1/2015 12:00:00 AM","Natural Gas",8247773500,"8/21/2020 1:23:15 PM"
"294",75543,"2/1/2015 12:00:00 AM","Conventional Oil",2681046.3,"8/21/2020 1:23:15 PM"
"295",75544,"3/1/2015 12:00:00 AM","Natural Gas",9090941400,"8/21/2020 1:23:15 PM"
"296",75545,"3/1/2015 12:00:00 AM","Conventional Oil",2889093,"8/21/2020 1:23:15 PM"
"297",75546,"3/1/2015 12:00:00 AM","Non-Conventional Oil",11959256.9,"8/21/2020 1:23:15 PM"
"298",75547,"4/1/2015 12:00:00 AM","Conventional Oil",2727872,"8/21/2020 1:23:15 PM"
"299",75548,"4/1/2015 12:00:00 AM","Non-Conventional Oil",10300090.7,"8/21/2020 1:23:15 PM"
"300",75549,"4/1/2015 12:00:00 AM","Natural Gas",8848310212,"8/21/2020 1:23:15 PM"
"301",75550,"5/1/2015 12:00:00 AM","Conventional Oil",2722692.4,"8/21/2020 1:23:15 PM"
"302",75551,"5/1/2015 12:00:00 AM","Natural Gas",8770126100,"8/21/2020 1:23:15 PM"
"303",75552,"5/1/2015 12:00:00 AM","Non-Conventional Oil",9738078.7,"8/21/2020 1:23:15 PM"
"304",75553,"6/1/2015 12:00:00 AM","Conventional Oil",2555805.5,"8/21/2020 1:23:15 PM"
"305",75554,"6/1/2015 12:00:00 AM","Non-Conventional Oil",10656352.1,"8/21/2020 1:23:15 PM"
"306",75555,"6/1/2015 12:00:00 AM","Natural Gas",8510411400,"8/21/2020 1:23:15 PM"
"307",75556,"7/1/2015 12:00:00 AM","Non-Conventional Oil",12674885.3,"8/21/2020 1:23:15 PM"
"308",75557,"7/1/2015 12:00:00 AM","Conventional Oil",2661151.8,"8/21/2020 1:23:15 PM"
"309",75558,"7/1/2015 12:00:00 AM","Natural Gas",8751321400,"8/21/2020 1:23:15 PM"
"310",75559,"8/1/2015 12:00:00 AM","Non-Conventional Oil",13232898,"8/21/2020 1:23:15 PM"
"311",75560,"8/1/2015 12:00:00 AM","Natural Gas",8602924900,"8/21/2020 1:23:15 PM"
"312",75561,"8/1/2015 12:00:00 AM","Conventional Oil",2618856,"8/21/2020 1:23:15 PM"
"313",75562,"9/1/2015 12:00:00 AM","Conventional Oil",2488144,"8/21/2020 1:23:15 PM"
"314",75563,"9/1/2015 12:00:00 AM","Natural Gas",8347117600,"8/21/2020 1:23:15 PM"
"315",75564,"9/1/2015 12:00:00 AM","Non-Conventional Oil",10543736.8,"8/21/2020 1:23:15 PM"
"316",75565,"10/1/2015 12:00:00 AM","Conventional Oil",2572278.3,"8/21/2020 1:23:15 PM"
"317",75566,"10/1/2015 12:00:00 AM","Non-Conventional Oil",11849586.4,"8/21/2020 1:23:15 PM"
"318",75567,"10/1/2015 12:00:00 AM","Natural Gas",8756993300,"8/21/2020 1:23:15 PM"
"319",75568,"11/1/2015 12:00:00 AM","Non-Conventional Oil",12005731,"8/21/2020 1:23:15 PM"
"320",75569,"11/1/2015 12:00:00 AM","Natural Gas",8656328600,"8/21/2020 1:23:15 PM"
"321",75570,"11/1/2015 12:00:00 AM","Conventional Oil",2495741.4,"8/21/2020 1:23:15 PM"
"322",75571,"12/1/2015 12:00:00 AM","Natural Gas",9134593000,"8/21/2020 1:23:15 PM"
"323",75572,"12/1/2015 12:00:00 AM","Conventional Oil",2552873,"8/21/2020 1:23:15 PM"
"324",75573,"12/1/2015 12:00:00 AM","Non-Conventional Oil",12612300.9,"8/21/2020 1:23:15 PM"
"325",75574,"1/1/2016 12:00:00 AM","Non-Conventional Oil",12488415.4,"8/21/2020 1:23:15 PM"
"326",75575,"1/1/2016 12:00:00 AM","Conventional Oil",2516116.9,"8/21/2020 1:23:15 PM"
"327",75576,"1/1/2016 12:00:00 AM","Natural Gas",9115988200,"8/21/2020 1:23:15 PM"
"328",75577,"2/1/2016 12:00:00 AM","Conventional Oil",2295291.3,"8/21/2020 1:23:15 PM"
"329",75578,"2/1/2016 12:00:00 AM","Non-Conventional Oil",11594999.9,"8/21/2020 1:23:15 PM"
"330",75579,"2/1/2016 12:00:00 AM","Natural Gas",8738144100,"8/21/2020 1:23:15 PM"
"331",75580,"3/1/2016 12:00:00 AM","Natural Gas",9237308700,"8/21/2020 1:23:15 PM"
"332",75581,"3/1/2016 12:00:00 AM","Non-Conventional Oil",12208942.7,"8/21/2020 1:23:15 PM"
"333",75582,"3/1/2016 12:00:00 AM","Conventional Oil",2537561.1,"8/21/2020 1:23:15 PM"
"334",75583,"4/1/2016 12:00:00 AM","Conventional Oil",2401173.7,"8/21/2020 1:23:15 PM"
"335",75584,"4/1/2016 12:00:00 AM","Non-Conventional Oil",10330178.2,"8/21/2020 1:23:15 PM"
"336",75585,"4/1/2016 12:00:00 AM","Natural Gas",8734040430,"8/21/2020 1:23:15 PM"
"337",75586,"5/1/2016 12:00:00 AM","Conventional Oil",2420363.6,"8/21/2020 1:23:15 PM"
"338",75587,"5/1/2016 12:00:00 AM","Non-Conventional Oil",7744318.7,"8/21/2020 1:23:15 PM"
"339",75588,"5/1/2016 12:00:00 AM","Natural Gas",8680566600,"8/21/2020 1:23:15 PM"
"340",75589,"6/1/2016 12:00:00 AM","Conventional Oil",2357896.7,"8/21/2020 1:23:15 PM"
"341",75590,"6/1/2016 12:00:00 AM","Natural Gas",8354547500,"8/21/2020 1:23:15 PM"
"342",75591,"6/1/2016 12:00:00 AM","Non-Conventional Oil",9177229.6,"8/21/2020 1:23:15 PM"
"343",75592,"7/1/2016 12:00:00 AM","Non-Conventional Oil",12137980,"8/21/2020 1:23:15 PM"
"344",75593,"7/1/2016 12:00:00 AM","Natural Gas",8775596400,"8/21/2020 1:23:15 PM"
"345",75594,"7/1/2016 12:00:00 AM","Conventional Oil",2423625.1,"8/21/2020 1:23:15 PM"
"346",75595,"8/1/2016 12:00:00 AM","Non-Conventional Oil",12767829.3,"8/21/2020 1:23:15 PM"
"347",75596,"8/1/2016 12:00:00 AM","Conventional Oil",2380641.2,"8/21/2020 1:23:15 PM"
"348",75597,"8/1/2016 12:00:00 AM","Natural Gas",8925258400,"8/21/2020 1:23:15 PM"
"349",75598,"9/1/2016 12:00:00 AM","Conventional Oil",2313272,"8/21/2020 1:23:15 PM"
"350",75599,"9/1/2016 12:00:00 AM","Non-Conventional Oil",12262825.9,"8/21/2020 1:23:15 PM"
"351",75600,"9/1/2016 12:00:00 AM","Natural Gas",8581672500,"8/21/2020 1:23:15 PM"
"352",75601,"10/1/2016 12:00:00 AM","Non-Conventional Oil",12989581.6,"8/21/2020 1:23:15 PM"
"353",75602,"10/1/2016 12:00:00 AM","Natural Gas",8727082000,"8/21/2020 1:23:15 PM"
"354",75603,"10/1/2016 12:00:00 AM","Conventional Oil",2312103.1,"8/21/2020 1:23:15 PM"
"355",75604,"11/1/2016 12:00:00 AM","Conventional Oil",2291035.3,"8/21/2020 1:23:15 PM"
"356",75605,"11/1/2016 12:00:00 AM","Non-Conventional Oil",13541955.7,"8/21/2020 1:23:15 PM"
"357",75606,"11/1/2016 12:00:00 AM","Natural Gas",8621788200,"8/21/2020 1:23:15 PM"
"358",75607,"12/1/2016 12:00:00 AM","Natural Gas",8924453700,"8/21/2020 1:23:15 PM"
"359",75608,"12/1/2016 12:00:00 AM","Conventional Oil",2372845.3,"8/21/2020 1:23:15 PM"
"360",75609,"12/1/2016 12:00:00 AM","Non-Conventional Oil",13230084.6,"8/21/2020 1:23:15 PM"
"361",75610,"1/1/2017 12:00:00 AM","Natural Gas",9083690900,"8/21/2020 1:23:15 PM"
"362",75611,"1/1/2017 12:00:00 AM","Non-Conventional Oil",13767925.9,"8/21/2020 1:23:15 PM"
"363",75612,"1/1/2017 12:00:00 AM","Conventional Oil",2392279.9,"8/21/2020 1:23:15 PM"
"364",75613,"2/1/2017 12:00:00 AM","Natural Gas",8197831400,"8/21/2020 1:23:15 PM"
"365",75614,"2/1/2017 12:00:00 AM","Conventional Oil",2192763.3,"8/21/2020 1:23:15 PM"
"366",75615,"2/1/2017 12:00:00 AM","Non-Conventional Oil",12602626.7,"8/21/2020 1:23:15 PM"
"367",75616,"3/1/2017 12:00:00 AM","Non-Conventional Oil",12797993.5,"8/21/2020 1:23:15 PM"
"368",75617,"3/1/2017 12:00:00 AM","Natural Gas",9278660300,"8/21/2020 1:23:15 PM"
"369",75618,"3/1/2017 12:00:00 AM","Conventional Oil",2457699.7,"8/21/2020 1:23:15 PM"
"370",75619,"4/1/2017 12:00:00 AM","Non-Conventional Oil",10882085.5,"8/21/2020 1:23:15 PM"
"371",75620,"4/1/2017 12:00:00 AM","Natural Gas",8999862900,"8/21/2020 1:23:15 PM"
"372",75621,"4/1/2017 12:00:00 AM","Conventional Oil",2393263.6,"8/21/2020 1:23:15 PM"
"373",75622,"5/1/2017 12:00:00 AM","Natural Gas",9039225300,"8/21/2020 1:23:15 PM"
"374",75623,"5/1/2017 12:00:00 AM","Non-Conventional Oil",11816106.7,"8/21/2020 1:23:15 PM"
"375",75624,"5/1/2017 12:00:00 AM","Conventional Oil",2463488.3,"8/21/2020 1:23:15 PM"
"376",75625,"6/1/2017 12:00:00 AM","Natural Gas",8838860700,"8/21/2020 1:23:15 PM"
"377",75626,"6/1/2017 12:00:00 AM","Conventional Oil",2391916.9,"8/21/2020 1:23:15 PM"
"378",75627,"6/1/2017 12:00:00 AM","Non-Conventional Oil",11900580.6,"8/21/2020 1:23:15 PM"
"379",75628,"7/1/2017 12:00:00 AM","Non-Conventional Oil",13274094.9,"8/21/2020 1:23:15 PM"
"380",75629,"7/1/2017 12:00:00 AM","Natural Gas",9262628300,"8/21/2020 1:23:15 PM"
"381",75630,"7/1/2017 12:00:00 AM","Conventional Oil",2492208,"8/21/2020 1:23:15 PM"
"382",75631,"8/1/2017 12:00:00 AM","Natural Gas",8968245300,"8/21/2020 1:23:15 PM"
"383",75632,"8/1/2017 12:00:00 AM","Non-Conventional Oil",14330562.3,"8/21/2020 1:23:15 PM"
"384",75633,"8/1/2017 12:00:00 AM","Conventional Oil",2455406.1,"8/21/2020 1:23:15 PM"
"385",75634,"9/1/2017 12:00:00 AM","Natural Gas",8870063200,"8/21/2020 1:23:15 PM"
"386",75635,"9/1/2017 12:00:00 AM","Conventional Oil",2475729.6,"8/21/2020 1:23:15 PM"
"387",75636,"9/1/2017 12:00:00 AM","Non-Conventional Oil",12870313.8,"8/21/2020 1:23:15 PM"
"388",75637,"10/1/2017 12:00:00 AM","Natural Gas",9143094400,"8/21/2020 1:23:15 PM"
"389",75638,"10/1/2017 12:00:00 AM","Conventional Oil",2598055,"8/21/2020 1:23:15 PM"
"390",75639,"10/1/2017 12:00:00 AM","Non-Conventional Oil",12728580.9,"8/21/2020 1:23:15 PM"
"391",75640,"11/1/2017 12:00:00 AM","Conventional Oil",2580596.9,"8/21/2020 1:23:15 PM"
"392",75641,"11/1/2017 12:00:00 AM","Natural Gas",9217832900,"8/21/2020 1:23:15 PM"
"393",75642,"11/1/2017 12:00:00 AM","Non-Conventional Oil",13698899.3,"8/21/2020 1:23:15 PM"
"394",75643,"12/1/2017 12:00:00 AM","Natural Gas",9544256300,"8/21/2020 1:23:15 PM"
"395",75644,"12/1/2017 12:00:00 AM","Conventional Oil",2675987.5,"8/21/2020 1:23:15 PM"
"396",75645,"12/1/2017 12:00:00 AM","Non-Conventional Oil",14505016,"8/21/2020 1:23:15 PM"
"397",75646,"1/1/2018 12:00:00 AM","Conventional Oil",2645574,"8/21/2020 1:23:15 PM"
"398",75647,"1/1/2018 12:00:00 AM","Non-Conventional Oil",13751022.9,"8/21/2020 1:23:15 PM"
"399",75648,"1/1/2018 12:00:00 AM","Natural Gas",9491330700,"8/21/2020 1:23:15 PM"
"400",75649,"2/1/2018 12:00:00 AM","Conventional Oil",2415498.4,"8/21/2020 1:23:15 PM"
"401",75650,"2/1/2018 12:00:00 AM","Natural Gas",8532434000,"8/21/2020 1:23:15 PM"
"402",75651,"2/1/2018 12:00:00 AM","Non-Conventional Oil",12879292.2,"8/21/2020 1:23:15 PM"
"403",75652,"3/1/2018 12:00:00 AM","Natural Gas",9505107100,"8/21/2020 1:23:15 PM"
"404",75653,"3/1/2018 12:00:00 AM","Non-Conventional Oil",14342122.6,"8/21/2020 1:23:15 PM"
"405",75654,"3/1/2018 12:00:00 AM","Conventional Oil",2745919,"8/21/2020 1:23:15 PM"
"406",75655,"4/1/2018 12:00:00 AM","Non-Conventional Oil",12349429.5,"8/21/2020 1:23:15 PM"
"407",75656,"4/1/2018 12:00:00 AM","Natural Gas",9064061100,"8/21/2020 1:23:15 PM"
"408",75657,"4/1/2018 12:00:00 AM","Conventional Oil",2743208.3,"8/21/2020 1:23:15 PM"
"409",75658,"5/1/2018 12:00:00 AM","Non-Conventional Oil",13811779.8,"8/21/2020 1:23:15 PM"
"410",75659,"5/1/2018 12:00:00 AM","Conventional Oil",2823943.9,"8/21/2020 1:23:15 PM"
"411",75660,"5/1/2018 12:00:00 AM","Natural Gas",9002809000,"8/21/2020 1:23:15 PM"
"412",75661,"6/1/2018 12:00:00 AM","Non-Conventional Oil",13465187.4,"8/21/2020 1:23:15 PM"
"413",75662,"6/1/2018 12:00:00 AM","Natural Gas",8641039600,"8/21/2020 1:23:15 PM"
"414",75663,"6/1/2018 12:00:00 AM","Conventional Oil",2706176.4,"8/21/2020 1:23:15 PM"
"415",75664,"7/1/2018 12:00:00 AM","Conventional Oil",2870091.1,"8/21/2020 1:23:15 PM"
"416",75665,"7/1/2018 12:00:00 AM","Natural Gas",9063169900,"8/21/2020 1:23:15 PM"
"417",75666,"7/1/2018 12:00:00 AM","Non-Conventional Oil",14319566.5,"8/21/2020 1:23:15 PM"
"418",75667,"8/1/2018 12:00:00 AM","Conventional Oil",2982474.3,"8/21/2020 1:23:15 PM"
"419",75668,"8/1/2018 12:00:00 AM","Non-Conventional Oil",15395848.9,"8/21/2020 1:23:15 PM"
